,Ticker,E50.PA,E50.PA.1,E50.PA.2,E50.PA.3,E50.PA.4,E50.PA.5,ANX.PA,ANX.PA.1,ANX.PA.2,ANX.PA.3,ANX.PA.4,ES5.PA,ES5.PA.1,ES5.PA.2,ES5.PA.3,ES5.PA.4,ES5.PA.5
822,2023-03-09,Open,High,Low,Close,Adj Close,Volume,130.32000732421875,131.47999572753906,129.60000610351562,131.0800018310547,521,Open,High,Low,Close,Adj Close,Volume
823,2023-03-10,Open,High,Low,Close,Adj Close,Volume,127.37999725341797,128.10000610351562,125.5999984741211,127.66000366210938,7198,Open,High,Low,Close,Adj Close,Volume
824,2023-03-13,Open,High,Low,Close,Adj Close,Volume,126.36000061035156,126.87999725341797,123.37999725341797,125.73999786376953,8910,Open,High,Low,Close,Adj Close,Volume
825,2023-03-14,Open,High,Low,Close,Adj Close,Volume,126.19999694824219,128.44000244140625,125.86000061035156,128.1999969482422,3652,Open,High,Low,Close,Adj Close,Volume
826,2023-03-15,Open,High,Low,Close,Adj Close,Volume,128.16000366210938,130.0,127.4000015258789,129.3800048828125,1758,Open,High,Low,Close,Adj Close,Volume
827,2023-03-16,Open,High,Low,Close,Adj Close,Volume,130.89999389648438,132.97999572753906,130.17999267578125,132.89999389648438,4749,Open,High,Low,Close,Adj Close,Volume
828,2023-03-17,Open,High,Low,Close,Adj Close,Volume,133.32000732421875,134.10000610351562,132.27999877929688,132.33999633789062,10387,Open,High,Low,Close,Adj Close,Volume
829,2023-03-20,Open,High,Low,Close,Adj Close,Volume,132.10000610351562,132.52000427246094,131.0,131.22000122070312,2668,Open,High,Low,Close,Adj Close,Volume
830,2023-03-21,Open,High,Low,Close,Adj Close,Volume,132.3800048828125,132.5,131.89999389648438,132.3800048828125,7186,Open,High,Low,Close,Adj Close,Volume
831,2023-03-22,Open,High,Low,Close,Adj Close,Volume,132.97999572753906,133.8800048828125,132.72000122070312,133.8800048828125,436,Open,High,Low,Close,Adj Close,Volume
832,2023-03-23,Open,High,Low,Close,Adj Close,Volume,131.36000061035156,133.55999755859375,131.16000366210938,133.33999633789062,833,Open,High,Low,Close,Adj Close,Volume
833,2023-03-24,Open,High,Low,Close,Adj Close,Volume,133.16000366210938,133.32000732421875,132.5,132.67999267578125,2895,Open,High,Low,Close,Adj Close,Volume
834,2023-03-27,Open,High,Low,Close,Adj Close,Volume,134.4199981689453,134.4199981689453,132.8800048828125,132.8800048828125,7284,Open,High,Low,Close,Adj Close,Volume
835,2023-03-28,Open,High,Low,Close,Adj Close,Volume,132.66000366210938,132.66000366210938,131.13999938964844,131.22000122070312,1298,Open,High,Low,Close,Adj Close,Volume
836,2023-03-29,Open,High,Low,Close,Adj Close,Volume,132.60000610351562,133.3000030517578,132.0399932861328,132.94000244140625,1814,Open,High,Low,Close,Adj Close,Volume
837,2023-03-30,Open,High,Low,Close,Adj Close,Volume,133.83999633789062,134.17999267578125,133.5800018310547,133.82000732421875,1765,Open,High,Low,Close,Adj Close,Volume
838,2023-03-31,Open,High,Low,Close,Adj Close,Volume,134.27999877929688,135.77999877929688,134.24000549316406,135.77999877929688,4832,Open,High,Low,Close,Adj Close,Volume
839,2023-04-03,Open,High,Low,Close,Adj Close,Volume,136.63999938964844,136.72000122070312,135.4199981689453,135.5,2388,Open,High,Low,Close,Adj Close,Volume
840,2023-04-04,Open,High,Low,Close,Adj Close,Volume,135.82000732421875,136.67999267578125,134.94000244140625,135.22000122070312,30860,Open,High,Low,Close,Adj Close,Volume
841,2023-04-05,Open,High,Low,Close,Adj Close,Volume,135.16000366210938,135.24000549316406,133.60000610351562,133.60000610351562,2949,Open,High,Low,Close,Adj Close,Volume
842,2023-04-06,Open,High,Low,Close,Adj Close,Volume,133.9600067138672,134.13999938964844,133.39999389648438,134.10000610351562,2029,Open,High,Low,Close,Adj Close,Volume
843,2023-04-11,Open,High,Low,Close,Adj Close,Volume,135.4199981689453,135.47999572753906,134.0,134.25999450683594,2008,Open,High,Low,Close,Adj Close,Volume
844,2023-04-12,Open,High,Low,Close,Adj Close,Volume,133.77999877929688,134.75999450683594,132.60000610351562,132.60000610351562,4631,Open,High,Low,Close,Adj Close,Volume
845,2023-04-13,Open,High,Low,Close,Adj Close,Volume,132.5399932861328,133.02000427246094,131.77999877929688,133.02000427246094,1352,Open,High,Low,Close,Adj Close,Volume
846,2023-04-14,Open,High,Low,Close,Adj Close,Volume,133.5,134.39999389648438,133.16000366210938,133.97999572753906,520,Open,High,Low,Close,Adj Close,Volume
847,2023-04-17,Open,High,Low,Close,Adj Close,Volume,134.5800018310547,135.05999755859375,134.36000061035156,134.36000061035156,514,Open,High,Low,Close,Adj Close,Volume
848,2023-04-18,Open,High,Low,Close,Adj Close,Volume,134.94000244140625,135.8000030517578,134.3800048828125,134.72000122070312,884,Open,High,Low,Close,Adj Close,Volume
849,2023-04-19,Open,High,Low,Close,Adj Close,Volume,134.22000122070312,134.52000427246094,133.72000122070312,134.52000427246094,4031,Open,High,Low,Close,Adj Close,Volume
850,2023-04-20,Open,High,Low,Close,Adj Close,Volume,134.16000366210938,134.16000366210938,133.33999633789062,134.13999938964844,286,Open,High,Low,Close,Adj Close,Volume
851,2023-04-21,Open,High,Low,Close,Adj Close,Volume,133.67999267578125,133.83999633789062,133.0,133.0,291,Open,High,Low,Close,Adj Close,Volume
852,2023-04-24,Open,High,Low,Close,Adj Close,Volume,133.17999267578125,133.5399932861328,132.3000030517578,132.36000061035156,3069,Open,High,Low,Close,Adj Close,Volume
853,2023-04-25,Open,High,Low,Close,Adj Close,Volume,132.02000427246094,132.36000061035156,131.97999572753906,132.13999938964844,3807,Open,High,Low,Close,Adj Close,Volume
854,2023-04-26,Open,High,Low,Close,Adj Close,Volume,132.0800018310547,132.0800018310547,130.5,131.74000549316406,1240,Open,High,Low,Close,Adj Close,Volume
855,2023-04-27,Open,High,Low,Close,Adj Close,Volume,131.74000549316406,133.22000122070312,131.74000549316406,133.22000122070312,589,Open,High,Low,Close,Adj Close,Volume
856,2023-04-28,Open,High,Low,Close,Adj Close,Volume,134.3800048828125,135.27999877929688,134.16000366210938,134.24000549316406,1940,Open,High,Low,Close,Adj Close,Volume
857,2023-05-02,Open,High,Low,Close,Adj Close,Volume,136.0,136.44000244140625,134.1199951171875,134.1199951171875,2567,Open,High,Low,Close,Adj Close,Volume
858,2023-05-03,Open,High,Low,Close,Adj Close,Volume,134.3800048828125,134.5,134.0,134.0,1248,Open,High,Low,Close,Adj Close,Volume
859,2023-05-04,Open,High,Low,Close,Adj Close,Volume,133.24000549316406,133.5800018310547,132.75999450683594,133.5399932861328,3947,Open,High,Low,Close,Adj Close,Volume
860,2023-05-05,Open,High,Low,Close,Adj Close,Volume,133.33999633789062,135.17999267578125,133.3000030517578,135.16000366210938,1917,Open,High,Low,Close,Adj Close,Volume
861,2023-05-08,Open,High,Low,Close,Adj Close,Volume,135.27999877929688,135.44000244140625,134.97999572753906,134.97999572753906,205,Open,High,Low,Close,Adj Close,Volume
862,2023-05-09,Open,High,Low,Close,Adj Close,Volume,136.1999969482422,136.3800048828125,135.94000244140625,136.1199951171875,543,Open,High,Low,Close,Adj Close,Volume
863,2023-05-10,Open,High,Low,Close,Adj Close,Volume,136.0,137.22000122070312,135.5800018310547,136.86000061035156,1768,Open,High,Low,Close,Adj Close,Volume
864,2023-05-11,Open,High,Low,Close,Adj Close,Volume,138.25999450683594,138.60000610351562,137.75999450683594,138.60000610351562,709,Open,High,Low,Close,Adj Close,Volume
865,2023-05-12,Open,High,Low,Close,Adj Close,Volume,138.5,139.02000427246094,138.47999572753906,138.47999572753906,1067,Open,High,Low,Close,Adj Close,Volume
866,2023-05-15,Open,High,Low,Close,Adj Close,Volume,138.97999572753906,139.0,138.5800018310547,138.77999877929688,546,Open,High,Low,Close,Adj Close,Volume
867,2023-05-16,Open,High,Low,Close,Adj Close,Volume,139.05999755859375,140.0,139.0,140.10000610351562,1436,Open,High,Low,Close,Adj Close,Volume
868,2023-05-17,Open,High,Low,Close,Adj Close,Volume,139.86000061035156,140.60000610351562,139.6999969482422,140.5399932861328,364,Open,High,Low,Close,Adj Close,Volume
869,2023-05-18,Open,High,Low,Close,Adj Close,Volume,141.63999938964844,144.1999969482422,141.63999938964844,144.33999633789062,686,Open,High,Low,Close,Adj Close,Volume
870,2023-05-19,Open,High,Low,Close,Adj Close,Volume,144.82000732421875,145.22000122070312,144.0800018310547,144.0800018310547,2788,Open,High,Low,Close,Adj Close,Volume
871,2023-05-22,Open,High,Low,Close,Adj Close,Volume,144.32000732421875,145.10000610351562,143.86000061035156,144.89999389648438,1322,Open,High,Low,Close,Adj Close,Volume
872,2023-05-23,Open,High,Low,Close,Adj Close,Volume,144.8800048828125,145.17999267578125,144.52000427246094,144.82000732421875,2834,Open,High,Low,Close,Adj Close,Volume
873,2023-05-24,Open,High,Low,Close,Adj Close,Volume,143.13999938964844,143.3000030517578,142.05999755859375,142.47999572753906,3489,Open,High,Low,Close,Adj Close,Volume
874,2023-05-25,Open,High,Low,Close,Adj Close,Volume,145.39999389648438,146.6999969482422,145.39999389648438,146.6199951171875,7060,Open,High,Low,Close,Adj Close,Volume
875,2023-05-26,Open,High,Low,Close,Adj Close,Volume,146.77999877929688,150.0,146.3800048828125,149.86000061035156,2431,Open,High,Low,Close,Adj Close,Volume
876,2023-05-29,Open,High,Low,Close,Adj Close,Volume,151.33999633789062,151.47999572753906,151.05999755859375,151.24000549316406,1552,Open,High,Low,Close,Adj Close,Volume
877,2023-05-30,Open,High,Low,Close,Adj Close,Volume,151.86000061035156,152.63999938964844,151.1999969482422,151.6199951171875,3687,Open,High,Low,Close,Adj Close,Volume
878,2023-05-31,Open,High,Low,Close,Adj Close,Volume,151.25999450683594,151.67999267578125,150.75999450683594,150.75999450683594,2742,Open,High,Low,Close,Adj Close,Volume
879,2023-06-01,Open,High,Low,Close,Adj Close,Volume,150.75999450683594,151.0,150.0,150.47999572753906,2667,Open,High,Low,Close,Adj Close,Volume
880,2023-06-02,Open,High,Low,Close,Adj Close,Volume,151.63999938964844,153.44000244140625,151.63999938964844,153.33999633789062,3632,Open,High,Low,Close,Adj Close,Volume
881,2023-06-05,Open,High,Low,Close,Adj Close,Volume,153.24000549316406,154.63999938964844,153.22000122070312,154.63999938964844,3793,Open,High,Low,Close,Adj Close,Volume
882,2023-06-06,Open,High,Low,Close,Adj Close,Volume,153.3800048828125,154.0,153.3000030517578,153.5399932861328,4071,Open,High,Low,Close,Adj Close,Volume
883,2023-06-07,Open,High,Low,Close,Adj Close,Volume,153.75999450683594,154.10000610351562,152.4600067138672,152.55999755859375,3124,Open,High,Low,Close,Adj Close,Volume
884,2023-06-08,Open,High,Low,Close,Adj Close,Volume,150.3000030517578,151.6199951171875,150.3000030517578,151.63999938964844,3397,Open,High,Low,Close,Adj Close,Volume
885,2023-06-09,Open,High,Low,Close,Adj Close,Volume,151.63999938964844,153.52000427246094,151.5,152.66000366210938,2925,Open,High,Low,Close,Adj Close,Volume
886,2023-06-12,Open,High,Low,Close,Adj Close,Volume,153.39999389648438,153.8800048828125,153.0,153.8800048828125,1065,Open,High,Low,Close,Adj Close,Volume
887,2023-06-13,Open,High,Low,Close,Adj Close,Volume,155.44000244140625,156.1199951171875,155.0,155.86000061035156,6200,Open,High,Low,Close,Adj Close,Volume
888,2023-06-14,Open,High,Low,Close,Adj Close,Volume,155.97999572753906,156.44000244140625,155.3000030517578,156.17999267578125,7514,Open,High,Low,Close,Adj Close,Volume
889,2023-06-15,Open,High,Low,Close,Adj Close,Volume,156.5,156.6199951171875,155.16000366210938,156.17999267578125,4138,Open,High,Low,Close,Adj Close,Volume
890,2023-06-16,Open,High,Low,Close,Adj Close,Volume,156.52000427246094,157.5,156.3000030517578,156.67999267578125,6644,Open,High,Low,Close,Adj Close,Volume
891,2023-06-19,Open,High,Low,Close,Adj Close,Volume,155.94000244140625,156.24000549316406,155.52000427246094,155.52000427246094,1258,Open,High,Low,Close,Adj Close,Volume
892,2023-06-20,Open,High,Low,Close,Adj Close,Volume,155.4199981689453,156.0,154.83999633789062,155.3000030517578,4603,Open,High,Low,Close,Adj Close,Volume
893,2023-06-21,Open,High,Low,Close,Adj Close,Volume,155.77999877929688,155.8800048828125,153.0,153.27999877929688,1158,Open,High,Low,Close,Adj Close,Volume
894,2023-06-22,Open,High,Low,Close,Adj Close,Volume,152.32000732421875,154.05999755859375,152.0399932861328,154.05999755859375,1614,Open,High,Low,Close,Adj Close,Volume
895,2023-06-23,Open,High,Low,Close,Adj Close,Volume,154.89999389648438,155.63999938964844,154.0,154.16000366210938,1815,Open,High,Low,Close,Adj Close,Volume
896,2023-06-26,Open,High,Low,Close,Adj Close,Volume,154.24000549316406,155.0,153.77999877929688,153.83999633789062,1045,Open,High,Low,Close,Adj Close,Volume
897,2023-06-27,Open,High,Low,Close,Adj Close,Volume,152.22000122070312,152.6199951171875,151.94000244140625,152.6199951171875,3511,Open,High,Low,Close,Adj Close,Volume
898,2023-06-28,Open,High,Low,Close,Adj Close,Volume,153.63999938964844,155.77999877929688,153.6199951171875,155.0,2938,Open,High,Low,Close,Adj Close,Volume
899,2023-06-29,Open,High,Low,Close,Adj Close,Volume,155.24000549316406,155.55999755859375,154.8000030517578,155.32000732421875,2488,Open,High,Low,Close,Adj Close,Volume
900,2023-06-30,Open,High,Low,Close,Adj Close,Volume,155.66000366210938,157.24000549316406,155.66000366210938,156.9600067138672,2937,Open,High,Low,Close,Adj Close,Volume
901,2023-07-03,Open,High,Low,Close,Adj Close,Volume,157.5399932861328,158.1199951171875,157.0,157.13999938964844,1322,Open,High,Low,Close,Adj Close,Volume
902,2023-07-04,Open,High,Low,Close,Adj Close,Volume,157.44000244140625,157.6999969482422,157.1999969482422,157.6999969482422,1194,Open,High,Low,Close,Adj Close,Volume
903,2023-07-05,Open,High,Low,Close,Adj Close,Volume,157.17999267578125,158.60000610351562,156.6999969482422,157.9600067138672,7657,Open,High,Low,Close,Adj Close,Volume
904,2023-07-06,Open,High,Low,Close,Adj Close,Volume,157.47999572753906,157.47999572753906,155.9199981689453,155.9199981689453,7622,Open,High,Low,Close,Adj Close,Volume
905,2023-07-07,Open,High,Low,Close,Adj Close,Volume,156.1999969482422,156.60000610351562,155.6999969482422,155.6999969482422,6682,Open,High,Low,Close,Adj Close,Volume
906,2023-07-10,Open,High,Low,Close,Adj Close,Volume,154.32000732421875,155.0,154.32000732421875,154.47999572753906,1325,Open,High,Low,Close,Adj Close,Volume
907,2023-07-11,Open,High,Low,Close,Adj Close,Volume,154.6199951171875,155.02000427246094,154.33999633789062,154.4600067138672,595,Open,High,Low,Close,Adj Close,Volume
908,2023-07-12,Open,High,Low,Close,Adj Close,Volume,155.22000122070312,156.25999450683594,155.1999969482422,155.55999755859375,1227,Open,High,Low,Close,Adj Close,Volume
909,2023-07-13,Open,High,Low,Close,Adj Close,Volume,155.72000122070312,156.1999969482422,155.6999969482422,156.0399932861328,3132,Open,High,Low,Close,Adj Close,Volume
910,2023-07-14,Open,High,Low,Close,Adj Close,Volume,156.89999389648438,157.3000030517578,156.67999267578125,157.52000427246094,642,Open,High,Low,Close,Adj Close,Volume
911,2023-07-17,Open,High,Low,Close,Adj Close,Volume,156.5,157.3000030517578,156.25999450683594,157.27999877929688,868,Open,High,Low,Close,Adj Close,Volume
912,2023-07-18,Open,High,Low,Close,Adj Close,Volume,157.5,157.86000061035156,157.39999389648438,157.44000244140625,304,Open,High,Low,Close,Adj Close,Volume
913,2023-07-19,Open,High,Low,Close,Adj Close,Volume,159.52000427246094,160.6999969482422,159.36000061035156,160.6999969482422,1950,Open,High,Low,Close,Adj Close,Volume
914,2023-07-20,Open,High,Low,Close,Adj Close,Volume,158.52000427246094,159.24000549316406,158.0,158.5800018310547,1804,Open,High,Low,Close,Adj Close,Volume
915,2023-07-21,Open,High,Low,Close,Adj Close,Volume,157.24000549316406,158.25999450683594,157.10000610351562,157.3800048828125,983,Open,High,Low,Close,Adj Close,Volume
916,2023-07-24,Open,High,Low,Close,Adj Close,Volume,156.74000549316406,158.02000427246094,156.55999755859375,157.44000244140625,856,Open,High,Low,Close,Adj Close,Volume
917,2023-07-25,Open,High,Low,Close,Adj Close,Volume,157.8000030517578,159.13999938964844,157.8000030517578,158.86000061035156,1000,Open,High,Low,Close,Adj Close,Volume
918,2023-07-26,Open,High,Low,Close,Adj Close,Volume,158.72000122070312,158.97999572753906,157.55999755859375,157.55999755859375,355,Open,High,Low,Close,Adj Close,Volume
919,2023-07-27,Open,High,Low,Close,Adj Close,Volume,159.02000427246094,162.0,159.0,161.77999877929688,957,Open,High,Low,Close,Adj Close,Volume
920,2023-07-28,Open,High,Low,Close,Adj Close,Volume,160.0800018310547,161.32000732421875,160.0800018310547,161.39999389648438,1035,Open,High,Low,Close,Adj Close,Volume
921,2023-07-31,Open,High,Low,Close,Adj Close,Volume,161.33999633789062,161.6999969482422,161.13999938964844,161.3800048828125,993,Open,High,Low,Close,Adj Close,Volume
922,2023-08-01,Open,High,Low,Close,Adj Close,Volume,161.9600067138672,162.0800018310547,161.36000061035156,162.0800018310547,3475,Open,High,Low,Close,Adj Close,Volume
923,2023-08-02,Open,High,Low,Close,Adj Close,Volume,160.25999450683594,160.74000549316406,159.16000366210938,159.25999450683594,1743,Open,High,Low,Close,Adj Close,Volume
924,2023-08-03,Open,High,Low,Close,Adj Close,Volume,158.3800048828125,158.66000366210938,157.89999389648438,158.44000244140625,2880,Open,High,Low,Close,Adj Close,Volume
925,2023-08-04,Open,High,Low,Close,Adj Close,Volume,159.24000549316406,159.55999755859375,157.36000061035156,158.0399932861328,2015,Open,High,Low,Close,Adj Close,Volume
926,2023-08-07,Open,High,Low,Close,Adj Close,Volume,157.67999267578125,158.16000366210938,156.9600067138672,156.9600067138672,522,Open,High,Low,Close,Adj Close,Volume
927,2023-08-08,Open,High,Low,Close,Adj Close,Volume,157.6999969482422,157.94000244140625,156.39999389648438,156.63999938964844,2160,Open,High,Low,Close,Adj Close,Volume
928,2023-08-09,Open,High,Low,Close,Adj Close,Volume,157.89999389648438,157.89999389648438,155.16000366210938,155.3800048828125,2575,Open,High,Low,Close,Adj Close,Volume
929,2023-08-10,Open,High,Low,Close,Adj Close,Volume,155.8800048828125,157.0399932861328,155.75999450683594,156.1999969482422,1334,Open,High,Low,Close,Adj Close,Volume
930,2023-08-11,Open,High,Low,Close,Adj Close,Volume,155.77999877929688,155.9199981689453,154.5399932861328,154.60000610351562,943,Open,High,Low,Close,Adj Close,Volume
931,2023-08-14,Open,High,Low,Close,Adj Close,Volume,155.05999755859375,156.82000732421875,155.05999755859375,156.8000030517578,965,Open,High,Low,Close,Adj Close,Volume
932,2023-08-15,Open,High,Low,Close,Adj Close,Volume,157.4600067138672,157.4600067138672,155.83999633789062,156.24000549316406,538,Open,High,Low,Close,Adj Close,Volume
